name,國,volume,所見名,註,occurrence,nameFreq
臧孫之御,魯,襄公二十三年傳,臧孫之御,,1,1
臧疇,魯,襄公十七年傳,臧疇,臧紇之昆弟,1,1
臧石,魯,哀公二十四年傳,臧石,臧賓如之子,1,1
臧賓如,魯,哀公八年傳,臧賓如,臧會子,1,1
臺駘,古人,昭公元年傳,臺駘,,1,1
臼任,宋,昭公二十一年傳,臼任,,1,1
臾駢,晉,文公六年傳，文公十二年傳,臾駢,,2,1
與夷,宋,隱公三年傳,與夷,宋宣公子,1,1
舍,楚,文公十四年經,舍,,1,1
舍,齊,文公十四年傳,舍,,1,1
舒子平,舒,文公十二年傳,舒子平,,1,1
舒鳩子,舒鳩,襄公二十四年傳,舒鳩子,,1,1
舟之僑,虢,閔公二年傳，僖公二十八年傳,舟之僑,虢大夫；奔於晉,2,1
般師,衛,哀公十七年傳,般師,衛襄公之孫,1,1
良,鄭,襄公二十二年傳,良,游眅子,1,1
良佐,鄭,隱公七年傳,良佐,鄭大夫,1,1
良止,鄭,昭公七年傳,良止,伯有子,1,1
芮伯,芮,桓公四年傳,芮伯,,1,1
芮伯萬,芮,桓公三年傳，桓公十年傳,芮伯萬,,2,1
芮司徒,宋,襄公二十六年傳,芮司徒,宋大夫,1,1
芮姜,芮,桓公三年傳,芮姜,芮伯萬之母,1,1
芮良父,周,文公元年傳,芮良父,周厲王大夫,1,1
苑羊牧之,莒,昭公二十二年傳，昭公二十三年傳,苑羊牧之,莒大夫,2,1
若敖,古人,宣公十二年傳,若敖,楚之先君,1,1
若敖,楚,宣公四年傳，襄公二十六年傳，昭公二十三年傳,若敖,,3,1
茀翰胡,晉,成公十六年傳,茀翰胡,,1,1
范山,楚,文公九年傳,范山,楚大夫,1,1
范巫矞似,楚,文公十年傳,范巫矞似,,1,1
范文子,晉,成公二年傳,范文子,,1,1
范無恤,晉,文公十二年傳,范無恤,,1,1
范皋夷,晉,定公十三年傳,范皋夷,范氏側室子,1,1
茅茷,晉,僖公二十八年傳,茅茷,,1,1
茲無還,魯,定公十年傳,茲無還,魯大夫,1,1
荀叔,晉,僖公二年傳，僖公九年傳,荀息,,2,1
荀吳之嬖人,晉,昭公元年傳,荀吳之嬖人,,1,1
荀喜,晉,襄公二十一年傳,中行喜,,1,1
荀家,晉,成公十八年傳,荀家,,1,1
荀息,晉,僖公十年經,荀息,,1,1
荀會,晉,成公十八年傳，襄公三年傳,荀會,,2,1
荀朔,晉,襄公十四年傳,知朔,荀罃長子,1,1
荀賓,晉,成公十八年傳,荀賓,,1,1
荀騅,晉,成公三年傳,荀騅,,1,1
莊堇,宋,昭公二十一年傳,莊堇,本或作莊堇父,1,1
莊姜,齊,隱公三年傳,莊姜,東宮得臣之妹,1,1
莊朝,宋,襄公十七年傳,莊朝,,1,1
莒婦人,莒,昭公十九年傳,莒婦人,夫爲莒子所殺者,1,1
莒子,莒,隱公二年經，桓公十二年經，僖公二十六年經，僖公二十八年經，成公七年經，成公九年經，襄公三年經，襄公五年經，襄公七年經，襄公九年經，襄公十年經，襄公十一年經，襄公十八年經，襄公二十年經，襄公二十一年經，襄公二十二年經，襄公二十三年傳，襄公二十四年經，襄公二十五年經，昭公十三年經，昭公二十二年傳，昭公二十六年經，定公四年經,莒子,,23,1
莒恒,齊,襄公二十三年傳,莒恒,,1,1
莒慶,莒,僖公二十五年經,莒慶,,1,1
莒拏,莒,僖公元年經,莒拏,莒子之弟,1,1
莒牟夷,莒,昭公五年經,莒牟夷,,1,1
莒紀公,莒,文公十八年傳,莒紀公,,1,1
莒茲丕公,莒,定公四年傳,期,,1,1
莒茲公,莒,僖公二十六年傳,莒茲公,,1,1
莠尹然,楚,昭公三十年傳,莠尹然,,1,1
華亥,宋,昭公六年傳，昭公九年傳，昭公十一年經，昭公二十年經，昭公二十一年經，昭公二十二年經,華亥,華合比弟,6,1
華仲,衛,僖公二十八年傳,華仲,,1,1
華吳,宋,襄公十七年傳,華吳,皋比之宰,1,1
華吳妻,宋,襄公十七年傳,其妻,,1,1
華喜,宋,成公十五年傳，成公十八年傳,華喜,華父督之玄孫,2,1
華妵,宋,昭公二十一年傳,華妵,,1,1
華弱,宋,襄公六年經,華弱,,1,1
華御事,宋,文公七年傳，文公十年傳,華御事,華元父,2,1
華椒,宋,宣公十二年傳,華椒,,1,1
華牼,宋,昭公二十一年傳,華牼,,1,1
華閱,宋,襄公九年傳，襄公十四年經，襄公十七年傳,華閱,,3,1
華齊,衛,昭公二十年傳,華齊,,1,1
華龍滑,衛,閔公二年傳,史華龍滑,衛史,1,1
萊共公,萊,襄公二年傳,萊子,見襄公六年傳,1,1
萊共公浮柔,萊,襄公六年傳,萊共公浮柔,,1,1
萊書,魯,昭公四年傳,公御萊書,,1,1
萊章,齊,哀公二十四年傳,萊章,齊大夫,1,1
萊駒,晉,僖公三十三年傳，文公二年傳,萊駒,,2,1
葛嬴,葛,僖公十七年傳,葛嬴,齊桓公如夫人,1,1
董叔,晉,襄公十八年傳，襄公二十一年傳,董叔,,2,1
董父,古人,昭公二十九年傳,董父,叔安之裔,1,1
蒯得,晉,文公八年傳，文公九年傳,蒯得,,2,1
蒲姑氏,古人,昭公二十年傳,蒲姑氏,,1,1
蒼舒,古人,文公十八年傳,蒼舒,,1,1
蒼葛,周,僖公二十五年傳,蒼葛,陽樊民,1,1
蔡仲,蔡,定公四年傳,蔡仲,蔡叔子，爲周公卿士，名胡,1,1
蔡侯,蔡,桓公二年經，桓公十六年經，僖公二十一年經，僖公二十七年經，僖公二十八年經，文公十年經，文公十五年傳，文公十七年傳，襄公二十四年經，襄公二十六年經，襄公二十八年傳，昭公四年經，昭公五年經，哀公二年傳,蔡侯,,14,1
蔡侯東國,蔡,昭公二十三年經,蔡侯東國,,1,1
蔡侯肸,蔡,僖公十四年經,蔡侯肸,,1,1
蔡叔,蔡,桓公十一年經，定公四年傳,蔡叔,周公兄,2,1
蔡大夫,蔡,昭公十一年傳,蔡大夫,,1,1
蔡姬,蔡,僖公三年傳，僖公十七年傳,蔡姬,齊桓公夫人,2,1
蔡文侯,蔡,襄公二十年傳,蔡文侯,,1,1
蔡朝,齊,宣公十七年傳，宣公十八年傳,蔡朝,,2,1
蔡洧,蔡,昭公十三年傳,蔡洧,,1,1
蔡穆侯,蔡,僖公六年傳,蔡穆侯,,1,1
蔡鳩居,楚,宣公十二年傳,蔡鳩居,楚大夫,1,1
蔿掩,楚,襄公二十五年傳，襄公三十年傳,蔿掩,,2,1
蕩伯姬,魯,僖公二十五年經,蕩伯姬,爲宋大夫蕩氏妻,1,1
蕩侯,楚,昭公十二年傳,蕩侯,楚大夫,1,1
蕩澤,宋,成公十五年傳,蕩澤,公孫壽之孫,1,1
蕩虺,宋,文公十六年傳,蕩虺,蕩意諸之弟,1,1
蕭叔,蕭,莊公二十三年經,蕭叔,,1,1
蕭叔大心,宋,莊公十二年傳,蕭叔大心,蕭大夫,1,1
蕭同叔子,蕭,成公二年傳,蕭同叔子,齊侯母,1,1
薛伯,薛,莊公三十一年經，襄公五年經，襄公九年經，襄公十年經，襄公十一年經，襄公十六年經，襄公十八年經，襄公二十年經，襄公二十二年經，襄公二十四年經，襄公二十五年經，昭公十三年經，定公四年經,薛伯,,13,1
薛侯,薛,隱公十一年經,薛侯,,1,1
薛宰,薛,定公元年傳,薛宰,,1,1
薳呂臣,楚,僖公二十三年傳,叔伯,,1,1
薳啓彊,魯,昭公七年傳,薳啓彊,,1,1
薳射,楚,昭公五年傳，昭公二十五年傳，定公五年傳,薳射,,3,1
薳居,楚,昭公十三年傳,薳居,,1,1
薳掩,楚,昭公十三年傳,薳掩,,1,1
薳洩,楚,昭公六年傳,薳洩,楚大夫,1,1
薳章,楚,桓公六年傳，桓公八年傳，桓公九年傳,薳章,,3,1
薳罷,楚,襄公三十年經，昭公元年傳，昭公六年經,薳罷,,3,1
薳越,楚,昭公二十一年傳，昭公二十二年傳，昭公二十三年傳,薳越,,3,1
藍尹亹,楚,定公五年傳,藍尹亹,楚大夫,1,1
蘇忿生,周,隱公十一年傳，成公十一年傳,蘇忿生,周武王司寇；周武王司空蘇公,2,1
虞丘書,晉,襄公十六年傳,虞丘書,,1,1
虞人,齊,昭公二十年傳,虞人,,1,1
虞仲,古人,僖公五年傳,虞仲,,1,1
虞公,虞,桓公十年傳，僖公五年經,虞公,,2,1
虞叔,虞,桓公十年傳,虞叔,虞公之弟,1,1
虞思,古人,哀公元年傳,虞思,,1,1
虞遂,古人,昭公三年傳,虞遂,,1,1
虞閼父,周,襄公二十五年傳,虞閼父,舜之後，爲周武王陶正,1,1
虢仲,古人,僖公五年傳,虢仲,,1,1
虢公忌父,虢,隱公八年傳,虢公忌父,周卿士,1,1
虢公醜,虢,僖公五年傳,虢公醜,,1,1
虢叔,古人,僖公五年傳,虢叔,,1,1
虢射,晉,僖公八年傳，僖公十四年傳，僖公十五年傳,虢射,,3,1
虺,狄,襄公三十年傳,虺,,1,1
蚡冒,古人,宣公十二年傳,蚡冒,楚之先君,1,1
蚡冒,楚,文公十六年傳，昭公二十三年傳,蚡冒,楚武王父,2,1
蛾析,晉,僖公十五年傳,蛾析,晉大夫,1,1
蠶妾,齊,僖公二十三年傳,蠶妾,,1,1
蠻子赤,戎,哀公四年經,蠻子赤,,1,1
衆仲,魯,隱公四年傳，隱公五年傳，隱公八年傳,衆仲,魯大夫,3,1
衛侯占夢嬖人,衛,哀公十六年傳,衛侯占夢嬖人,,1,1
衛侯晉,衛,桓公十二年經,衛侯晉,,1,1
衛侯鄭,衛,僖公二十八年經，僖公三十年經,衛侯鄭,,2,1
衛姬,晉,襄公二十六年傳,衛姬,,1,1
衛姬,齊,昭公十三年傳,衛姬,齊僖公妾，齊桓公母,1,1
衛子,衛,僖公二十五年經，僖公二十八年經,衛子,,2,1
衛康伯,衛,昭公十二年傳,王孫牟,衛康叔子,1,1
衛悼公,衛,哀公二十六年傳,悼公,蒯聵庶弟公子黚,1,1
衛懿公,衛,閔公二年傳，成公十六年傳,衛懿公,,2,1
衛戴公,衛,閔公二年傳,戴公,,1,1
衛武公,衛,襄公二十九年傳,武公,康叔七世孫,1,1
衛靈公,爲,昭公二十年經,衛侯,,1,1
袁僑,陳,襄公三年經,袁僑,,1,1
袁克,陳,昭公八年傳,袁克,陳輿嬖,1,1
裨諶,鄭,襄公二十九年傳，襄公三十一年傳,裨諶,鄭大夫,2,1
褒姒,古人,昭公元年傳,褒姒,,1,1
褚師圃,衛,昭公二十年傳，定公九年傳,褚師圃,,2,1
褚師子申,衛,昭公二十年傳,褚師子申,,1,1
褚師子肥,宋,哀公八年傳,褚師子肥,宋大夫,1,1
褚師定子,衛,哀公二十六年傳,褚師定子,褚師比之父,1,1
襄伊,齊,襄公二十五年傳,襄伊,,1,1
襄罷師,齊,襄公二十三年傳,襄罷師,,1,1
襄老,楚,成公二年傳,襄老,,1,1
西乞術,晉,僖公三十三年傳,西乞術,,1,1
西鉏吾,宋,成公十八年傳,西鉏吾,宋大夫,1,1
視,魯,文公十八年傳,視,惡母弟,1,1
觀丁父,楚,哀公十七年傳,觀丁父,,1,1
觀瞻,楚,哀公十八年傳,觀瞻,楚開卜大夫觀從之後,1,1
觀虎,晉,定公三年傳，定公五年傳,觀虎,,2,1
觀起,楚,襄公二十二年傳，昭公十三年傳,觀起,,2,1
角,衛,僖公二十八年傳,角,衛咺子,1,1
解揚,晉,文公八年傳，宣公元年傳，宣公十五年傳,解揚,,3,1
解狐,晉,襄公三年傳,解狐,,1,1
許伯,楚,宣公十二年傳,許伯,,1,1
許偃,楚,宣公十二年傳，成公十二年傳,許偃,楚大夫,2,1
許叔,許,隱公十一年傳，桓公十五年經,許叔,許莊公弟,2,1
許圍,許,昭公十三年傳,許圍,許大夫,1,1
許大夫,許,文公九年傳,許大夫,,1,1
許瑕,鄭,哀公九年傳,許瑕,罕達之嬖,1,1
許男,許,莊公十六年經，僖公五年經，僖公八年經，僖公九年經，僖公十三年經，僖公十五年經，僖公十六年經，僖公二十一年經，僖公二十二年經，僖公二十七年經，文公七年傳，文公十四年經，文公十五年傳，宣公十二年傳，襄公十六年傳，襄公二十四年經，襄公二十九年傳，昭公四年經，昭公五年經，昭公九年傳，定公四年經，哀公元年經,許男,,22,1
許男斯,許,定公六年經,許男斯,,1,1
許穆夫人,衛,閔公二年傳,許穆夫人,,1,1
許莊公,許,隱公十一年傳,許莊公,,1,1
該,古人,昭公二十九年傳,該,少皞氏四叔,1,1
詹,秦,襄公十一年傳,詹,秦右大夫,1,1
詹桓伯,周,昭公九年傳,詹桓伯,,1,1
詹父,周,莊公十九年傳,詹父,周大夫,1,1
詹父,虢,桓公十年傳,詹父,虢仲大夫,1,1
謝息,魯,昭公七年傳,謝息,孟僖子家臣,1,1
謳陽,越,哀公十三年傳,謳陽,越大夫,1,1
譚子,譚,莊公十年經,譚子,,1,1
豎柎,鄭,昭公十六年傳,豎柎,鄭大夫,1,1
豎貂,齊,僖公二年傳,寺人貂,,1,1
豐衍,宋,昭公二十一年傳,豐衍,,1,1
豐點,魯,襄公二十三年傳,豐點,孟氏之御,1,1
豷,古人,襄公四年傳，哀公元年傳,豷,寒浞所生；澆弟,2,1
豹,晉,僖公十年傳，僖公十三年傳,豹,鄭之子,2,1
豹,狄,襄公三十年傳,豹,,1,1
費伯,費,隱公二年傳,費庈父,,1,1
費伯,魯,隱公元年傳,費伯,魯大夫,1,1
賈,齊,襄公二十八年傳,賈,齊羣公子,1,1
賈佗,晉,文公六年傳，昭公十三年傳,賈佗,晉公族,2,1
賈君,賈,僖公十五年傳,賈君,晉獻公次妃,1,1
賈季,晉,文公六年傳，文公十三年傳,賈季,,2,1
賈寅,齊,襄公三十一年傳,賈寅,,1,1
賈獲,陳,襄公二十五年傳,賈獲,陳大夫,1,1
賈舉,齊,襄公二十五年傳,賈舉,齊莊公侍人,1,1
賈華,晉,僖公六年傳，僖公十年傳,賈華,晉大夫；右行,2,1
賓滑,周,昭公九年傳,賓滑,周大夫,1,1
賓須無,齊,昭公十三年傳,賓須無,,1,1
賴子,賴,昭公四年傳,賴子,,1,1
越女,越,哀公六年傳,越女,,1,1
越子,越,哀公十七年傳,越子,,1,1
趙勝,晉,襄公二十三年傳,趙勝,趙旃之子,1,1
趙夙,晉,閔公元年傳,趙夙,,1,1
趙嬰齊,晉,宣公十二年傳,趙嬰齊,趙盾異母弟,1,1
趙孟姬,晉,成公十七年傳,孟姬,,1,1
趙朝,晉,昭公二十八年傳,趙朝,趙勝曾孫,1,1
趙獲,晉,昭公三年傳,趙獲,趙文子之子,1,1
趙稷,晉,定公十三年傳，哀公四年傳,趙稷,,2,1
趙陽,衛,定公十四年經,趙陽,趙黶孫,1,1
趙黶,衛,昭公九年傳,趙黶,,1,1
蹇叔,秦,僖公三十二年傳，僖公三十三年傳,蹇叔,秦大夫,2,1
蹇叔之子,秦,僖公三十二年傳,蹇叔之子,,1,1
蹶由,吳,昭公五年傳，昭公十九年傳,蹶由,吳子之弟；吳王弟,2,1
軍吏,晉,僖公二十八年傳,軍吏,,1,1
輔躒,晉,襄公二十四年傳，昭公五年傳,輔躒,,2,1
輿罷,楚,定公五年傳,輿罷,,1,1
轅咺,陳,哀公十一年傳,轅咺,轅頗族,1,1
轅買,陳,哀公十四年經,轅買,,1,1
轅選,陳,文公二年傳,轅選,,1,1
轅頗,陳,哀公十一年經,轅頗,,1,1
辛伯,周,桓公十八年傳，閔公二年傳,辛伯,,2,1
辛廖,晉,閔公元年傳,辛廖,晉大夫,1,1
辛有,周,僖公二十二年傳，昭公十五年傳,辛有,周大夫；辛有二子適晉爲大史，董氏也,2,1
辛甲,周,襄公四年傳,辛甲,周武王大史,1,1
辟司徒之妻,齊,成公二年傳,辟司徒之妻,銳司徒之女,1,1
辰,宋,昭公二十年傳，定公十年經，定公十一年經，定公十四年經,辰,宋元公弟；宋公之弟,4,1
追喜,晉,襄公十八年傳,追喜,,1,1
逢伯,楚,僖公六年傳,逢伯,楚大夫,1,1
逢伯陵,古人,昭公二十年傳,逢伯陵,殷諸侯，姜姓,1,1
逢公,古人,昭公十年傳,逢公,,1,1
逢大夫,晉,宣公十二年傳,逢大夫,,1,1
逢孫,秦,僖公三十年傳，僖公三十三年傳,逢孫,秦大夫,2,1
逢滑,陳,哀公元年傳,逢滑,,1,1
連尹奢,楚,昭公二十七年傳,連尹奢,,1,1
連尹襄老,楚,宣公十二年傳，成公二年傳，成公三年傳,連尹襄老,,3,1
連稱,齊,莊公八年傳,連稱,,1,1
連稱從妹,齊,莊公八年傳,連稱從妹,,1,1
遂,古人,昭公八年傳,遂,舜後,1,1
過,周,昭公十二年傳,過,庾皮之子，劉獻公大子之傅,1,1
道朔,楚,桓公九年傳,道朔,楚大夫,1,1
遺,衛,哀公十一年傳,遺,疾之弟,1,1
還,周,昭公二十二年傳,還,,1,1
還無社,蕭,宣公十二年傳,還無社,,1,1
邊伯,周,莊公十九年傳,邊伯,周大夫,1,1
邊卬,宋,昭公二十二年傳,邊卬,宋平公曾孫,1,1
邑姜,周,昭公元年傳,邑姜,周武王后,1,1
邑姜,齊,昭公十年傳,邑姜,齊大公女，晉唐叔之母,1,1
邢伯,晉,襄公十八年傳,邢伯,晉大夫邢侯,1,1
邢侯,楚,昭公十四年傳,邢侯,楚申公巫臣之子，在晉,1,1
邢侯,邢,僖公十六年經,邢侯,,1,1
邢公,齊,襄公二十三年傳,邢公,,1,1
邢帶,晉,昭公五年傳,邢帶,,1,1
邢蒯,曹,襄公二十一年傳,邢蒯,,1,1
邴夏,齊,成公二年傳,邴夏,,1,1
邴師,晉,襄公二十一年傳,邴師,,1,1
邴師,齊,襄公二十五年傳,邴師,,1,1
邴意茲,齊,定公十三年傳，哀公六年傳,邴意茲,齊大夫,2,1
邴歜,齊,文公十八年傳,邴歜,,1,1
邴歜之父,齊,文公十八年傳,邴歜之父,,1,1
邴豫,晉,襄公二十一年傳,邴豫,,1,1
邾子,邾,僖公二十八年經，宣公元年經，宣公十七年經，成公五年經，成公六年經，成公七年經，襄公三年經，襄公五年經，襄公七年經，襄公九年經，襄公十年經，襄公十一年經，襄公十八年經，襄公二十年經，襄公二十一年經，襄公二十二年經，襄公二十四年經，襄公二十五年經，昭公十一年經，昭公十三年經，昭公二十三年傳，昭公二十六年經，定公三年經，定公四年經，定公十四年經，哀公二年經，哀公二十四年傳,邾子,,27,1
邾子瑣,邾,莊公二十八年經,邾子瑣,,1,1
邾子貜且,邾,成公十七年經,邾子貜且,,1,1
邾桓公,邾,哀公八年傳,大子革,邾大子,1,1
郈魴假,魯,昭公二十五年傳,郈魴假,郈邑大夫,1,1
郊公,莒,昭公十四年傳，昭公二十三年傳,郊公,著丘公之子；莒著丘公之子,2,1
郕伯,郕,文公十二年經,郕伯,,1,1
郜子,郜,僖公二十年經,郜子,,1,1
郜延,宋,哀公十三年傳,郜延,,1,1
郟張,鄭,哀公九年傳,郟張,,1,1
郤乞,晉,僖公十五年傳,郤乞,晉大夫,1,1
郤溱,晉,僖公二十七年傳，僖公二十八年傳,郤溱,,2,1
郤稱,晉,僖公十年傳，昭公三年傳,郤稱,晉大夫,2,1
郭最,齊,襄公十八年傳，襄公二十一年傳,郭最,,2,1
郭榮,齊,襄公十八年傳,郭榮,齊大夫,1,1
郯伯姬,魯,宣公十六年經,郯伯姬,,1,1
郯子,郯,襄公七年經，昭公十七年經，哀公十年傳,郯子,,3,1
郳犂來,郳,莊公五年經,郳犂來,,1,1
郳申,小邾,昭公二十年傳,郳申,小邾穆公子,1,1
郹陽封人之女,蔡,昭公十九年傳,郹陽封人之女,,1,1
郹陽封人之母,蔡,昭公二十三年傳,大子建之母,,1,1
鄂侯,晉,隱公六年傳,晉侯,,1,1
鄅夫人,宋,昭公十八年傳，昭公十九年傳,鄅夫人,向戌之女,2,1
鄅子,鄅,昭公十八年傳,鄅子,,1,1
鄧侯吾離,鄧,桓公七年經,鄧侯吾離,,1,1
鄧廖,楚,襄公三年傳,鄧廖,,1,1
鄧曼,楚,桓公十三年傳，莊公四年傳,鄧曼,楚武王夫人,2,1
鄧曼,鄧,桓公十一年傳,鄧曼,鄭莊公妃,1,1
鄧析,鄭,定公九年傳,鄧析,鄭大夫,1,1
鄧祁侯,鄧,莊公六年傳,鄧祁侯,,1,1
鄩羅,周,昭公二十三年傳,鄩羅,鄩肸之子,1,1
鄩肸,周,昭公二十二年傳,鄩肸,,1,1
鄫子,鄫,僖公十四年經，僖公十九年經，宣公十八年經,鄫子,,3,1
鄫季姬,魯,僖公十六年經,鄫季姬,,1,1
鄫鼓父,魯,襄公二十九年傳,鄫鼓父,,1,1
鄭伯嘉,鄭,昭公十二年經,鄭伯嘉,,1,1
鄭伯寧,鄭,昭公二十八年經,鄭伯寧,,1,1
鄭周父,齊,成公二年傳,鄭周父,,1,1
鄭姬,鄭,僖公十七年傳,鄭姬,齊桓公如夫人,1,1
鄭子,鄭,莊公四年經,鄭伯,,1,1
鄭定公,鄭,昭公二十八年經,鄭定公,,1,1
鄭穆少妃姚子,鄭,昭公二十八年傳,鄭穆少妃姚子,夏姬母,1,1
鄭羅,鄭,哀公九年傳,鄭羅,,1,1
鄭翩,宋,昭公二十一年傳,鄭翩,,1,1
鄭聲公,鄭,哀公二年傳,勝,,1,1
鄭詹,鄭,莊公十七年經,鄭詹,鄭執政大臣,1,1
鄭賈人,鄭,成公三年傳,鄭賈人,,1,1
酀,齊,襄公二十九年傳,酀,敬仲之曾孫,1,1
酁般,宋,哀公十七年傳,酁般,皇瑗子，麇兄,1,1
酅魁壘,晉,哀公二十七年傳,酅魁壘,晉士,1,1
酆舒,潞,宣公十五年傳,酆舒,潞相,1,1
酆舒,狄,文公七年傳,酆舒,狄相,1,1
醫,齊,文公十八年傳,醫,,1,1
醫緩,秦,成公十年傳,醫緩,,1,1
醫衍,晉,僖公三十年傳,醫衍,,1,1
釁夏,魯,哀公二十四年傳,釁夏,宗人,1,1
里析,鄭,昭公十八年傳,里析,鄭大夫,1,1
重,古人,昭公二十九年傳,重,少皞氏四叔,1,1
重,魯,昭公二十七年傳,重,公子慭子仲之子，爲齊侯夫人,1,1
重耳,晉,莊公二十八年傳，僖公四年傳，僖公五年傳,重耳,,3,1
金天氏,古人,昭公元年傳,金天氏,帝少皞,1,1
鉏商,魯,哀公十四年傳,鉏商,叔孫氏之車子,1,1
鉏麑,晉,宣公二年傳,鉏麑,晉力士,1,1
銳司徒,齊,成公二年傳,銳司徒,,1,1
鍼子,陳,隱公八年傳,鍼子,陳大夫,1,1
鍼季,魯,莊公三十二年傳,鍼季,,1,1
鍼尹固,楚,定公四年傳,鍼尹固,,1,1
鍼巫氏,魯,莊公三十二年傳,鍼巫氏,魯大夫,1,1
鍼莊子,衛,僖公二十八年傳,鍼莊子,,1,1
鍼虎,秦,文公六年傳,鍼虎,子車氏之三子,1,1
鍾吾子,楚,昭公三十年傳,鍾吾子,,1,1
鍾巫,鄭,隱公十一年傳,鍾巫,尹氏主,1,1
鍾建,楚,定公四年傳，定公五年傳,鍾建,楚大夫,2,1
鐸父,齊,襄公二十五年傳,鐸父,,1,1
